,ISO3,year,displacements,GID_1,GID_2,num_provinces,num_districts,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
123,IND,2014.0,62400.0,IND.34_1,,1.0,,3,"[4171, 4174, 4178]",3.6666666666666665,24.0,2,3042409.0,520.0,2029.58,2865038.0,489.0,1911.26,117922996224.0,0.0,3.5501,2.0,17581.0,5690.95969,39.0,2.0,25.0,933.0,51.0,3958.37031,20617.03566,100.33571,3.38729,4.05478,226774992.73846,0.0017399999999999998,0.04674,0.00134,0.0006799999999999999,0.01856,0.00227,0.02423,0.0,0.00829,0.0046700000000000005,41.0771,13.29663,0.09112,0.0046700000000000005,0.05841,2.17991,0.11916,9.24853,48.17064,0.23443000000000006,0.007909999999999999,0.00947,3183.55913,0.50883,0.01563,0.70937,141.14969,4.44996,0.3398,0.4794100000000001,0.37764,0.04922,98.68077,7.90192,1e-05
124,IND,2014.0,70.0,,IND.13.4_1,,1.0,1,4179,16.0,40.0,1,58203.0,117.0,261.3,36873.0,74.0,165.54,2129274624.0,0.0,0.00481,0.0,421.0,134.70172,0.0,0.0,0.0,15.0,0.0,150.96572,306.43952,0.0,0.0089,0.0,73423262.89655,2e-05,0.0189,0.00043,0.0,0.00842,0.0,0.00919,0.0,0.00019,0.0,16.84,5.38807,0.0,0.0,0.0,0.6,0.0,6.03863,12.25758,0.0,0.00036,0.0,7508.843209999999,0.86931,0.00527,0.31517,1251.12273,64.49937,5.1898300000000015,0.49986,0.25261,0.07761,100.0,7.0,3e-05
125,IND,2014.0,163052.0,IND.4_1,,1.0,,2,"[4176, 4178]",2.5,21.5,2,4524447.0,270.0,525.36,6059329.0,361.0,703.59,53771419648.0,0.0,0.00111,0.0,9104.0,2881.81925,0.0,1.0,61.0,171.0,5.0,3338.97369,17534.0964,30.46871,0.26072,8.679219999999999,131470463.68704,0.00094,0.03255,0.00081,1e-05,0.01893,0.00093,0.01771,0.0,0.0,0.0,29.17949,9.2366,0.0,0.00321,0.19551,0.54808,0.016030000000000003,10.70184,56.19903000000001,0.09766,0.00084,0.02782,3271.89976,0.594,0.00809,0.44645,64.37369,4.78215,0.34543,0.48894,0.33476,0.04173,99.28117,6.94866,3e-05
126,IND,2014.0,130000.0,IND.5_1,,1.0,,2,"[4171, 4174]",10.5,26.5,2,5765219.0,508.0,1382.99,10722008.0,945.0,2572.06,96999456768.0,0.0,0.07649,4.0,18922.0,5959.66507,24.0,18.0,49.0,358.0,20.0,4037.38467,32508.76578,0.96898,0.48904,2.98916,207707616.20557,0.00047,0.05718,0.00079,0.00059,0.026910000000000003,3e-05,0.02858,0.0,0.00021,0.01087,51.41848,16.19474,0.06522,0.04891,0.13315,0.97283,0.05435,10.97115,88.33904,0.00263,0.00133,0.00812,2295.62045,0.49245,0.02242,0.67661,49.41814,3.00411,0.21027,0.47534,0.39869,0.04524,98.32334,7.912210000000001,1e-05
127,IND,2014.0,367006.0,"IND.4_1,IND.22_1",,2.0,,1,4188,3.0,17.0,1,3266426.0,257.0,598.44,4751854.0,374.0,870.58,57140879360.0,0.0,0.22887,0.0,8758.0,2756.71355,0.0,1.0,82.0,225.0,7.0,3416.14411,18083.53639,30.48312,0.44242,10.03605,130757161.00686,0.00111,0.03053,0.0011,1e-05,0.01912,0.00091,0.01715,0.0,0.00072,0.0,27.45455,8.641739999999999,0.0,0.00313,0.25705,0.70533,0.02194,10.70892,56.6882,0.09556,0.00139,0.03146,3311.14502,0.59439,0.00673,0.39547,65.04169,5.4641,0.40467,0.48909,0.33773000000000003,0.04171,98.86957,6.85812,3e-05
128,IND,2014.0,116129.0,IND.5_1,,1.0,,3,"[4171, 4174, 4178]",4.666666666666667,24.0,2,5790879.0,510.0,1365.8,10731823.0,945.0,2531.13,96999456768.0,0.0,0.07649,4.0,18922.0,5959.66507,24.0,18.0,49.0,358.0,20.0,4037.38467,32508.76578,0.96898,0.48904,2.98916,207707616.20557,0.00047,0.05718,0.00079,0.00059,0.026910000000000003,3e-05,0.02858,0.0,0.00021,0.01087,51.41848,16.19474,0.06522,0.04891,0.13315,0.97283,0.05435,10.97115,88.33904,0.00263,0.00133,0.00812,2295.62045,0.49245,0.02242,0.67661,49.42141,3.00408,0.21026,0.47534,0.39869,0.04525,98.32334,7.912210000000001,1e-05
129,IND,2014.0,812000.0,IND.14_1,IND.14.7_1,1.0,1.0,1,4179,1.0,40.0,1,718926.0,186.0,861.98,580497.0,150.0,696.01,18994376704.0,0.0,0.1326,3.0,6145.0,1845.79599,0.0,7.0,16.0,140.0,11.0,1440.55754,10477.16221,64.97498,0.30289,2.0541,28954842.53659,0.00017,0.01177,0.0002,3e-05,0.006,0.0011,0.00625,0.0,0.00023,0.0053100000000000005,10.87611,3.2669,0.0,0.01239,0.02832,0.24779,0.01947,2.54966,18.54365,0.115,0.00054,0.00364,4248.90625,0.70631,0.00232,0.11445,3409.46106,116.55173,9.65562,0.4502100000000001,0.29713,0.05495,97.16159,7.08994,6e-05
130,IND,2014.0,9528.0,IND.4_1,,1.0,,1,4154,2.0,2.0,1,6368.0,10.0,38.68,108675.0,184.0,660.06,1414332672.0,0.0,0.0,0.0,214.0,64.39112,0.0,0.0,14.0,26.0,0.0,173.39248,1711.1495,0.0,0.0,0.0,30092184.510640007,0.0,0.00594,0.00074,0.0,0.01106,0.0,0.00549,0.0,0.0,0.0,5.48718,1.65105,0.0,0.0,0.35897,0.66667,0.0,4.44596,43.87563,0.0,0.0,0.0,3221.4365,0.59346,0.00528,0.54742,96.4566,3.335,0.23857,0.48779,0.31191,0.04165,100.0,7.0,1e-05
131,IND,2014.0,200.0,IND.7_1,,1.0,,1,4171,21.0,28.0,2,0.0,0.0,0.0,441.0,110.0,453.24,154610032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05898,0.0,0.0,0.0,77305016.0,0.0,0.0,0.0,0.0,0.01442,0.0,0.00354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05898,0.0,0.0,0.0,3659.61816,0.615,0.00829,0.66447,578.60938,5.796880000000002,0.49969,0.48937,0.35156,0.0522,100.0,7.0,0.0
132,IND,2015.0,1801000.0,"IND.2_1,IND.31_1",,2.0,,1,4309,2.0,24.0,1,3802626.0,330.0,1429.83,4564978.0,396.0,1716.48,319556812800.0,0.0,59.01472,633.0,53981.0,15252.932030000002,17.0,27.0,199.0,3715.0,317.0,12806.37829,90650.48685,251.75847,8.69841,21.59809,364790882.19178,0.004229999999999999,0.08047,0.00442,0.00026000000000000003,0.03574,0.00343,0.04283,0.0,0.08359,0.8966,76.46034,21.60472,0.02408,0.03824,0.28187,5.26204,0.44901,18.13935,128.40012,0.3566,0.01232,0.03059,7316.64726,0.7208,0.00869,0.5220600000000001,59.22897,5.72756,0.45559,0.49902,0.24483,0.06202000000000001,88.90146999999997,7.11212,2e-05
133,IND,2015.0,9000.0,IND.4_1,,1.0,,1,4259,3.0,27.0,1,2555445.0,204.0,490.06,4265972.0,341.0,818.1,50090147840.0,0.0,0.22887,0.0,8742.0,2802.76573,0.0,1.0,66.0,168.0,6.0,3006.1598,18044.56028,30.46225,0.26652,5.78562,128436276.51282,0.0006900000000000001,0.03286,0.00091,1e-05,0.01888,0.00097,0.01768,0.0,0.0007700000000000001,0.0,29.23746,9.3738,0.0,0.00334,0.22074,0.56187,0.02007,10.05405,60.3497,0.10188,0.0008900000000000002,0.01935,3467.90801,0.60247,0.0065,0.42431,68.78745,4.58756,0.33456,0.48873,0.32923,0.04213,99.61538,6.9410300000000005,3e-05
134,IND,2015.0,75.0,IND.4_1,,1.0,,1,4282,16.0,35.0,2,1236617.0,197.0,515.02,2517956.0,402.0,1048.66,37394931712.0,0.0,0.00111,0.0,6882.0,2222.94056,0.0,1.0,35.0,107.0,4.0,2202.06268,9866.32523,29.10561,0.24892,6.4786199999999985,148983791.68127,0.00115,0.03963,0.00092,1e-05,0.01933,0.0014199999999999998,0.02062,0.0,1e-05,0.0,35.11224,11.34153,0.0,0.0051,0.17857,0.54592,0.02041,11.23501,50.33839,0.1485,0.00127,0.03305,3465.4078700000005,0.6026600000000001,0.00882,0.4832,53.79449,5.48781,0.41482,0.4887,0.34287,0.04171,99.02789,6.956180000000002,2e-05
135,IND,2015.0,34000.0,IND.2_1,,1.0,,1,4309,11.0,24.0,1,840325.0,160.0,589.65,1187653.0,226.0,833.37,61235372032.0,0.0,32.72452,596.0,13726.0,4399.11339,1.0,7.0,24.0,1027.0,10.0,4282.47608,18221.82496,123.02032,0.6240399999999999,3.05438,176980844.02312,0.00095,0.05582,0.00216,8e-05,0.02168,0.00414,0.0286,0.0,0.11604,2.11348,48.67376,15.59969,0.00355,0.02482,0.08511,3.64184,0.035460000000000005,15.18609,64.6164,0.43624,0.00221,0.01083,6942.924859999999,0.64241,0.0068200000000000005,0.57071,52.86718000000001,6.36819,0.51025,0.4975,0.24976,0.06169,91.93084,7.3487,2e-05
136,IND,2015.0,10000.0,IND.11_1,,1.0,,1,4265,1.0,5.0,2,69967.0,48.0,212.49,258705.0,178.0,785.69,10823026688.0,0.0,1.19053,0.0,3318.0,906.35397,0.0,0.0,17.0,320.0,0.0,706.93212,2110.95957,2.76061,0.21804,0.10364,90191889.06667,0.00025,0.032560000000000006,0.00157,0.0,0.00912,0.00026000000000000003,0.01546,0.0,0.01179,0.0,32.851490000000005,8.9738,0.0,0.0,0.16832,3.16832,0.0,6.9993300000000005,20.90059,0.02733,0.00216,0.00103,8741.126040000001,0.7132,0.00144,0.39447,6.79662,2.82193,0.20516,0.48173,0.3019,0.05354,59.84251999999999,4.7874,0.0
137,IND,2015.0,9400.0,IND.14_1,IND.14.7_1,1.0,1.0,1,4239,10.0,11.0,1,325832.0,341.0,1202.15,348860.0,366.0,1287.12,13640374272.0,0.0,0.1326,0.0,4063.0,1264.26054,0.0,1.0,16.0,93.0,10.0,768.28365,5739.19636,64.82582,0.22128,1.18609,131157444.92308,0.0007099999999999999,0.04879,0.001,3e-05,0.01817,0.00673,0.02523,0.0,0.00144,0.0,44.16304,13.74196,0.0,0.01087,0.17390999999999998,1.0108700000000002,0.1087,8.35091,62.38257,0.70463,0.00241,0.01289,4609.21034,0.71735,0.00454,0.17735,1782.60808,53.95121,4.32492,0.47205,0.33132,0.04732,98.32692,7.0769199999999985,8e-05
138,IND,2015.0,200.0,IND.31_1,,1.0,,1,4251,0.0,4.0,1,923811.0,538.0,3160.58,592663.0,345.0,2027.64,96896024576.0,0.0,22.39951,2.0,10947.0,2833.09219,11.0,13.0,90.0,1215.0,193.0,2982.86861,27407.053160000003,84.41597,4.89919,12.2938,494367472.32653,0.00909,0.06744,0.00744,0.00067,0.0409,0.00504,0.04355,0.0,0.13658,0.0122,66.75,17.27495,0.06707,0.07927000000000001,0.54878,7.408539999999999,1.1768299999999998,18.18822,167.11618,0.51473,0.02987,0.07496,7557.47449,0.77025,0.01063,0.43718,32.89865,3.4,0.27452,0.5009,0.24202,0.06383,67.32673,5.39604,1e-05
139,IND,2016.0,3546.0,IND.26_1,,1.0,,1,4382,19.0,32.0,1,554150.0,194.0,1116.9,1234095.0,433.0,2487.33,36199211008.0,0.0,0.0,0.0,4218.0,1217.09722,0.0,0.0,33.0,152.0,1.0,1256.01776,2605.56891,0.18231,0.29548,0.28345,216761742.56287,0.0003,0.03563,0.00084,0.0,0.01288,1e-05,0.016909999999999998,0.0,0.0,0.0,30.56522,8.81955,0.0,0.0,0.23913,1.10145,0.00725,9.10158,18.88093,0.00132,0.00214,0.00205,4855.00823,0.50097,0.0078,0.44312,22.90571,3.57816,0.2552,0.49408,0.28167,0.06607,89.94083,7.23077,0.0
140,IND,2016.0,850.0,IND.35_1,,1.0,,2,"[4378, 4382]",9.0,29.5,2,47267.0,110.0,471.36,77810.0,181.0,775.94,4264830208.0,0.0,0.00829,0.0,1637.0,533.44894,0.0,0.0,5.0,43.0,1.0,338.45128,3530.60606,62.8661,0.01262,1.38807,60926145.82856999,0.00064,0.027760000000000003,0.0005200000000000001,0.0,0.01154,0.00896,0.01641,0.0,0.00012,0.0,24.43284,7.96192,0.0,0.0,0.07463,0.64179,0.01493,5.05151,52.69561,0.9383,0.00019,0.02072,3540.92723,0.66397,0.00556,0.26826,1122.33392,55.10854000000001,4.63517,0.49239,0.31685,0.05901,96.31429,7.25714,5e-05
141,IND,2016.0,7224.0,IND.3_1,,1.0,,1,4382,2.0,32.0,2,0.0,0.0,0.0,12.0,4.0,109.09,4903690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6246.42725,0.63267,0.0,0.02035,3837.1666700000014,338.70833,25.8223,0.44532,0.32427,0.03047,100.0,6.0,0.00156
142,IND,2016.0,55000.0,IND.19_1,IND.16.22_1,1.0,1.0,1,4378,0.0,27.0,2,66127.0,47.0,170.53,208560.0,149.0,537.84,13390802944.0,0.0,0.01946,0.0,6606.0,2133.66899,0.0,3.0,0.0,48.0,0.0,984.43588,2373.61474,142.20063000000005,0.20401,0.54679,91093897.57823,0.00074,0.05403,0.00014,5e-05,0.00972,0.00984,0.02567,0.0,0.00014,0.0,47.86957,15.46137,0.0,0.02174,0.0,0.34783000000000003,0.0,7.133589999999999,17.200110000000002,1.03044,0.00148,0.00396,4017.0068,0.5169699999999999,0.00603,0.6685,332.40222,8.8878,0.71901,0.4779,0.33266,0.05155,100.0,7.020410000000001,0.0
143,IND,2016.0,8392.0,IND.20_1,,1.0,,1,4378,11.0,27.0,1,32211.0,147.0,987.95,17102.0,78.0,524.54,3827164672.0,0.0,8.89579,0.0,1314.0,425.98048,0.0,0.0,1.0,47.0,0.0,312.30032,1471.9186,96.54854,0.0,0.0,98132427.48718,0.0,0.043210000000000005,0.00065,0.0,0.01683,0.02492,0.02868,0.0,0.24043,0.0,35.51351,11.51299,0.0,0.0,0.02703,1.27027,0.0,8.44055,39.78158,2.60942,0.0,0.0,9077.57452,0.76215,0.00484,0.57757,228.129,6.43921,0.52903,0.49455,0.26151,0.0644,100.0,7.94872,0.0
144,IND,2016.0,128495.0,IND.34_1,,1.0,,2,"[4378, 4382]",9.0,29.5,2,5795816.0,582.0,1880.57,6322859.0,635.0,2051.58,170969628672.0,0.0,2.02246,1.0,28463.0,9319.03402,32.0,3.0,18.0,790.0,16.0,5146.01655,27695.78943,81.93745,2.58727,2.84812,237788078.82058,0.00101,0.05643,0.0007700000000000001,0.00042,0.01744,0.0013800000000000002,0.0264,0.0,0.00351,0.0017399999999999998,49.41493,16.17888,0.055560000000000005,0.00521,0.03125,1.37153,0.027780000000000003,8.93406,48.08297,0.14225,0.00449,0.00494,3492.2176600000007,0.52382,0.01687,0.71864,117.52006000000002,4.8399800000000015,0.37373,0.47747,0.36822,0.05108,98.9096,7.913769999999999,2e-05
145,IND,2016.0,1513.0,IND.35_1,,1.0,,1,4378,30.0,27.0,1,35453.0,101.0,402.84,70276.0,201.0,798.52,3750025216.0,0.0,0.00472,0.0,1469.0,478.09025,0.0,0.0,5.0,35.0,0.0,308.67654,3193.53071,61.60789000000001,0.00084,1.38807,76531126.85714,0.00088,0.03475,0.00062,0.0,0.01455,0.01226,0.02096,0.0,0.0001,0.0,30.60417,9.96021,0.0,0.0,0.10417,0.72917,0.0,6.43076,66.53189,1.2835,2e-05,0.02892,3485.74458,0.6645,0.00569,0.26446,800.89792,40.65759,3.4144300000000003,0.491,0.31815,0.05716,100.0,7.10204,5e-05
146,IND,2016.0,235.0,IND.24_1,,1.0,,1,4355,5.0,11.0,1,299.0,17.0,116.43,1767.0,103.0,688.08,118940488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.73775,5.17738,0.0,0.0,0.0,59470244.0,0.0,0.0,0.0002,0.0,0.00867,0.0,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,13.86887,2.58869,0.0,0.0,0.0,5737.0625,0.63267,0.0020800000000000003,0.1523,338.39706,82.77574,6.96025,0.50022,0.30956,0.0322,100.0,7.0,0.00017
147,IND,2016.0,495445.0,IND.4_1,,1.0,,1,4382,22.0,32.0,1,3295507.0,287.0,641.74,4827148.0,420.0,939.99,51065540608.0,0.0,0.00111,0.0,8335.0,2654.39303,0.0,1.0,38.0,125.0,5.0,2897.00853,12022.2892,29.10834,0.23217,8.679219999999999,169652958.83056,0.00129,0.04092,0.00096,1e-05,0.01996,0.00122,0.02119,0.0,0.0,0.0,36.55702,11.64207,0.0,0.00439,0.16667,0.54825,0.02193,12.70618,52.72934,0.12767,0.00102,0.03807,3532.61836,0.61033,0.01015,0.46912,54.90843,5.1562,0.37822,0.48925,0.33895,0.0421,99.16944,6.90033,4e-05
148,IND,2016.0,1670000.0,IND.5_1,,1.0,,1,4378,6.0,27.0,2,2701225.0,361.0,1492.68,6224895.0,833.0,3439.83,99548790784.0,0.0,0.07649,2.0,17489.0,5651.376420000001,16.0,7.0,46.0,330.0,16.0,3822.21835,23534.55686,0.94206,0.66818,1.44839,222704229.94183,0.0004,0.05578,0.00074,0.00038,0.02395,3e-05,0.02721,0.0,0.00022,0.00565,49.40395,15.96434,0.0452,0.01977,0.12994,0.9322,0.0452,10.79723,66.4818,0.00266,0.00189,0.00409,2552.71672,0.50903,0.023,0.68637,51.59758,2.8934900000000003,0.20384,0.47626,0.40446,0.0438,98.4698,7.957489999999999,4e-05
149,IND,2016.0,2500.0,IND.21_1,,1.0,,1,4365,11.0,76.0,1,163660.0,397.0,1530.28,235813.0,572.0,2204.93,6069871104.0,0.0,0.0,0.0,159.0,44.67405,0.0,0.0,12.0,46.0,6.0,356.52567,1399.61751,9.04166,0.10907,0.8747799999999999,233456580.92308,0.00157,0.0075299999999999985,0.00265,0.0,0.02058,0.00392,0.01065,0.0,0.0,0.0,7.22727,2.03064,0.0,0.0,0.54545,2.09091,0.27273000000000003,16.20571,63.61898000000001,0.41098,0.00496,0.03976,3486.27284,0.63267,0.0072099999999999985,0.16694,775.46147,6.95282,0.51344,0.50134,0.3009,0.05094,100.0,6.0,8e-05
150,IND,2018.0,1967258.0,,,,,1,4632,17.0,5.0,2,711582.0,660.0,2308.47,682674.0,633.0,2214.69,11629170688.0,0.0,0.79278,0.0,276.0,77.06397,0.0,0.0,12.0,55.0,6.0,497.9337,1714.485,10.01225,0.10907,0.8747799999999999,242274389.33333,0.00096,0.00824,0.00176,0.0,0.01803,0.00266,0.00932,0.0,0.02202,0.0,7.66667,2.14067,0.0,0.0,0.33333,1.52778,0.16667,13.83149,47.62458,0.27812,0.00303,0.0243,4000.45736,0.64898,0.00914,0.21629,719.3562599999998,8.37616,0.64598,0.50063,0.29925,0.05089,98.95833,5.91667,8e-05
151,IRN,2013.0,2200.0,,,,,1,4082,6.0,14.0,1,0.0,0.0,0.0,15.0,7.0,272.73,2880134.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99852,0.0,0.0,0.0,2880134.75,0.0,0.0,0.0,0.0,0.00065,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99852,0.0,0.0,0.0,5071.34912,0.77,0.00014,0.03028,1228.90625,12.875,0.91125,0.49937,0.23381,0.057220000000000014,16.0,16.0,0.0
152,ITA,2010.0,,,,,,1,3591,3.0,9.0,1,52863.0,1601.0,61900.47,51711.0,1567.0,60551.52,8144155136.0,3.37882,0.061,2701.0,214.0,39.12855,13.0,24.0,7.0,5.0,68.0,145.51601000000005,1244.61916,0.0007099999999999999,0.30169,0.02273,1163450733.7142901,0.004079999999999999,0.11539,0.00348,0.0217,0.062179999999999985,0.00013000000000000002,0.06963,0.48269,0.008709999999999999,385.85714,30.57143,5.58979,1.85714,3.42857,1.0,0.71429,9.71429,20.788,177.80274,0.0001,0.0431,0.00325,36768.88839,0.8862200000000001,0.01908,0.16382,171.76136,63.41667,5.73201,0.48987,0.11586,0.26671,31.71429,31.71429,0.00066
153,JOR,2013.0,424.0,,,,,1,4019,7.0,2.0,1,3938.0,6.0,17.29,2537.0,4.0,11.14,684123200.0,0.0,0.0,15.0,173.0,58.28646,2.0,6.0,1.0,0.0,1.0,203.19437,928.72096,2.67938,0.0,0.0,16685931.70732,0.0,0.00708,2e-05,0.0008699999999999999,0.00827,0.00078,0.0054,0.0,0.0,0.45455,5.24242,1.76626,0.06061,0.18182,0.0303,0.0,0.0303,6.15741,28.14306,0.08119,0.0,0.0,12658.95122,0.74521,0.01867,0.06056,-227.72292,3.46821,0.31191,0.46877,0.38916,0.0312,24.2439,19.17073,0.0
154,KAZ,2015.0,18000.0,KAZ.9_1,,1.0,,1,4242,16.0,23.0,1,590898.0,8.0,38.53,239855.0,3.0,15.64,32747239424.0,0.0,2.25417,2.0,12989.0,3483.34014,0.0,6.0,4.0,88.0,164.0,1902.22831,10070.70721,8.47387,0.91464,0.44564,11127162.56337,8e-05,0.00591,5e-05,1e-05,0.00204,4e-05,0.00289,0.0,0.001,0.0008900000000000002,5.7806,1.5502200000000002,0.0,0.00267,0.00178,0.03916,0.07299,0.8465600000000001,4.48185,0.00377,0.00041,0.0002,17755.78933,0.794,0.00108,0.03458,465.48013,4.08121,0.34466,0.52778,0.2072,0.08943999999999999,16.00374,16.00374,0.0
155,KAZ,2017.0,7115.0,,,,,1,4465,2.0,7.0,1,552920.0,1.0,9.08,962516.0,3.0,15.81,133103730688.0,4.2146300000000005,16.42191,17846.0,63647.0,18894.09504,8.0,177.0,34.0,387.0,731.0,9802.25097,67457.22731,59.09161,5.72403,2.58261,11443876.76795,0.00015,0.007940000000000001,6e-05,5e-05,0.0027,7e-05,0.00385,0.00047,0.00184,1.99508,7.11537,2.11225,0.0008900000000000002,0.01979,0.0038,0.04326,0.08172,1.09584,7.54133,0.00661,0.00064,0.00029,23635.16258,0.8085,0.00116,0.19149,238.98826,3.15493,0.26081,0.5247,0.198,0.09809,16.79176,16.79176,6e-05
156,KEN,2008.0,100.0,,,,,1,3287,3.0,13.0,1,3589.0,4.0,68.74,5661.0,6.0,108.42,347062528.0,0.0,0.0,0.0,40.0,20.98512,0.0,0.0,0.0,5.0,1.0,184.63122,3213.53414,0.05559,0.49389,0.0,1153031.65449,0.00012,0.00021,1e-05,0.0,0.00256,0.0,0.00075,0.0,0.0,0.0,0.13889,0.07286000000000001,0.0,0.0,0.0,0.01736,0.0034700000000000004,0.64108,11.1581,0.00019,0.00171,0.0,1400.22155,0.5136,0.00035,0.02,573.56629,9.61147,0.83852,0.4597,0.45762,0.04007,2.0,2.0,2e-05
157,KEN,2008.0,10000.0,,,,,1,3394,3.0,2.0,1,1399.0,8.0,144.54,4245.0,25.0,438.58,211215520.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,153.82537,1352.38057,0.02908,0.23476,0.0,3017364.57143,0.00023,0.0,1e-05,0.00011,0.00384,0.0,0.00106,0.0,0.0,0.0,0.0,0.0,0.01449,0.0,0.0,0.01449,0.0,2.22935,19.59972,0.00042,0.0034,0.0,1395.00179,0.51227,0.00062,0.01946,736.35693,11.23908,0.97906,0.47046,0.46994,0.03484,2.0,2.0,3e-05
158,KEN,2013.0,4590.0,,,,,1,4022,11.0,4.0,1,592473.0,35.0,51.29,469719.0,28.0,40.66,11166218240.0,0.0,0.0053100000000000005,5.0,3004.0,1051.28107,1.0,31.0,3.0,99.0,78.0,985.13754,30365.74497,7.29535,6.09016,1.71026,17668066.83544,0.00097,0.00659,0.00018,0.00015,0.00998,0.00013000000000000002,0.00547,0.0,1e-05,0.00936,5.62547,1.96869,0.00187,0.05805,0.00562,0.18539,0.14607,1.84483,56.86469,0.01366,0.0114,0.0032,1948.44363,0.545,0.00219,0.11789,677.16203,4.71211,0.4164600000000001,0.48557,0.45765,0.03294,1.91811,1.91811,3e-05
159,KEN,2015.0,1170.0,,,,,1,4317,19.0,36.0,2,688473.0,277.0,2236.64,663390.0,267.0,2155.15,48755933184.0,1.89333,0.00457,8.0,2969.0,1002.35867,3.0,37.0,8.0,293.0,428.0,915.1008,24346.49684,8.17343,5.68703,3.0358,135433147.73333,0.00184,0.01089,0.00114,0.00035,0.013280000000000002,0.00025,0.008870000000000001,0.00613,1e-05,0.02589,9.60841,3.24388,0.00971,0.11974,0.02589,0.94822,1.38511,2.96149,78.79125,0.02645,0.0184,0.00982,3193.18194,0.55332,0.00282,0.11377,436.4776,10.25908,0.8654700000000001,0.4764100000000001,0.44118,0.03474,1.74863,1.74863,0.00037
160,KEN,2016.0,40318.0,,,,,1,4357,7.0,38.0,1,445214.0,363.0,3858.44,467009.0,380.0,4047.33,10400627712.0,0.0,0.0,3.0,1669.0,552.74067,1.0,28.0,2.0,49.0,16.0,569.16621,11743.44006,0.57195,2.04555,0.55181,46431373.71429,0.00103,0.01006,0.0002,0.00039,0.01116,3e-05,0.007490000000000002,0.0,0.0,0.0163,9.07065,3.00403,0.00543,0.15217,0.01087,0.2663,0.08696,3.09329,63.82304,0.0031100000000000004,0.01112,0.003,3701.03767,0.56191,0.00256,0.15899000000000002,325.10502,10.65385,0.91714,0.46819,0.44026,0.034089999999999995,1.7621099999999998,1.7621099999999998,0.00038
161,KEN,2017.0,24803.0,,,,,1,4472,7.0,7.0,1,107903.0,101.0,758.7,101729.0,95.0,715.29,9194189824.0,0.0,0.00298,1.0,1460.0,514.55092,1.0,14.0,2.0,44.0,14.0,453.57041,11734.16578,3.5876300000000003,0.93898,0.12978,32260315.17193,0.0004,0.0065,0.00013000000000000002,0.00015,0.007259999999999998,0.00013000000000000002,0.00458,0.0,1e-05,0.003820000000000001,5.57252,1.96393,0.003820000000000001,0.05344,0.00763,0.16794,0.05344,1.73118,44.78689,0.01369,0.00358,0.0005,3021.36404,0.56933,0.00155,0.13191,552.22528,11.13854,0.98158,0.47265,0.43941,0.034210000000000004,1.83275,1.83275,0.00012
