,ISO3,year,disasterno,total_deaths,no_injured,no_affected_EMDAT,no_homeles,total_affected_EMDAT,total_damages_(000_USD),idx,GFD_matches,GFD_matches_nr,GFD_matches_time_dif,GFD_duration,matching_type,pop_affected_sum_GHSL,pop_affected_mean_GHSL,pop_density_GHSL,pop_affected_sum_GPW,pop_affected_mean_GPW,pop_density_GPW,GDP_affected_sum,cable_affected_sum,plant_affected_sum,power_pole_affected_sum,power_tower_affected_sum,line_affected_sum,mast_affected_sum,communication_tower_affected_sum,doctors_affected_sum,hospital_affected_sum,pharmacy_affected_sum,primary_road_affected_sum,tertiary_road_affected_sum,reservoir_affected_sum,school_affected_sum,university_affected_sum,GDP_affected_mean,education_affected_mean,energy_affected_mean,health_affected_mean,telecommunication_affected_mean,transportation_affected_mean,water_affected_mean,CISI_global_affected_mean,cable_affected_mean,plant_affected_mean,power_pole_affected_mean,power_tower_affected_mean,line_affected_mean,mast_affected_mean,communication_tower_affected_mean,doctors_affected_mean,hospital_affected_mean,pharmacy_affected_mean,primary_road_affected_mean,tertiary_road_affected_mean,reservoir_affected_mean,school_affected_mean,university_affected_mean,GDPpc_mean,HDI_mean,urbanization_mean,landuse_total_mean,elevation_mean,roughness_mean,slope_mean,female_mean,pop_0_14_mean,pop_65_plus_mean,FLOPROS_merged_mean,FLOPROS_modeled_mean,forest_cover_mean
570,LKA,2007.0,2007-0609,,,250000.0,,250000.0,,0.0,1,3243,4.0,16.0,2,177859.0,205.0,1381.92,171526.0,198.0,1332.71,5122155520.0,0.0,0.0,82.0,451.0,145.50659,0.0,7.0,3.0,72.0,6.0,455.72523,6125.98607,39.31171,2.30452,1.38016,76450082.38806,0.00402,0.00959,0.00106,0.00028,0.02009,0.0064,0.01348,0.0,0.0,1.46429,8.05357,2.59833,0.0,0.125,0.053570000000000007,1.28571,0.10714,8.13795,109.39261,0.70199,0.04115,0.02465,4938.97528,0.731,0.00199,0.29691,21.04716,7.30917,0.60139,0.5487,0.35138,0.11253,5.05714,5.05714,0.00015
571,IND,2018.0,2018-0345,3.0,,25000.0,,25000.0,,0.0,1,4665,6.0,8.0,1,3327500.0,358.0,988.99,3736805.0,402.0,1110.64,34701709312.0,0.0,0.16524,0.0,6352.0,1987.27356,0.0,0.0,24.0,111.0,2.0,1924.94578,8812.230529999999,1.35917,0.15485,0.39748,135026106.27236998,0.00016,0.03744,0.0007599999999999999,0.0,0.01766,7e-05,0.01843,0.0,0.00088,0.0,33.78723,10.5706,0.0,0.0,0.12766,0.59043,0.01064,10.23907,46.87357,0.007229999999999999,0.00082,0.0021100000000000003,3789.05545,0.6279399999999999,0.00719,0.45015,75.23589,4.51836,0.31946,0.48905,0.33088,0.04188,100.0,6.98833,9e-05
572,DZA,2007.0,2007-0568,14.0,3.0,1200.0,,1203.0,,0.0,1,3221,12.0,3.0,1,165882.0,271.0,1139.93,156793.0,256.0,1077.47,6488798208.0,0.0,0.0,1221.0,3755.0,1258.03002,14.0,36.0,208.0,71.0,315.0,1299.91174,5551.87314,0.00193,3.21005,3.48884,95423503.05882,0.00693,0.07795,0.00466,0.0030800000000000003,0.042,1e-05,0.047810000000000005,0.0,0.0,21.80357,67.05357,22.46482,0.25,0.64286,3.71429,1.26786,5.625,23.21271,99.14059,3e-05,0.05732,0.0623,12586.50276,0.6970000000000001,0.015119999999999996,0.40388,64.65415,22.65917,1.98281,0.5180600000000001,0.30691,0.09889,19.91304,19.91304,1e-05
573,GRC,2015.0,2015-0384,3.0,,500.0,,500.0,,0.0,1,4221,1.0,8.0,1,24603.0,29.0,104.58,25879.0,30.0,110.01,4777694208.0,0.0,0.02652,112.0,516.0,184.19312,32.0,29.0,3.0,11.0,12.0,425.98444000000006,3789.0641,0.84945,0.28186,1.80206,85315968.0,0.00182,0.01514,0.00128,0.00687,0.02509,0.00018,0.01614,0.0,0.0006,2.54545,11.72727,4.18621,0.72727,0.65909,0.06817999999999999,0.25,0.27273000000000003,9.68146,86.11509000000002,0.01931,0.006409999999999999,0.04096,19234.29911,0.81717,0.00412,0.37442,38.7401,11.04137,0.9111,0.49385,0.14022,0.23016,37.58929000000001,37.58929000000001,0.00023
574,CHL,2002.0,2002-0546,2.0,,8000.0,,8000.0,,0.0,1,2042,16.0,5.0,1,360820.0,101.0,560.87,210747.0,59.0,327.59,24514220032.0,3.92261,0.79335,1365.0,5082.0,1666.66547,33.0,47.0,169.0,66.0,298.0,3243.76833,17957.29,0.11706,6.15465,3.19383,67718839.8674,0.0021,0.01982,0.00109,0.00113,0.01761,1e-05,0.01338,0.012819999999999998,0.00259,4.4607800000000015,16.60784,5.4466199999999985,0.10784,0.15359,0.55229,0.21569,0.97386,10.60055,58.68395,0.00038,0.02011,0.01044,10946.12983,0.73902,0.00425,0.057829999999999986,280.58162000000004,41.12544000000001,3.58468,0.5127,0.2532,0.13097,46.74387,46.74387,0.00029
575,PHL,2014.0,2014-0250,,,99185.0,,99185.0,,0.0,1,4153,11.0,8.0,1,34881.0,169.0,664.86,21009.0,101.0,400.45,901879680.0,0.0,0.0,0.0,32.0,13.15849,0.0,0.0,0.0,2.0,7.0,141.38246,1167.42925,0.0,0.75034,0.0,47467351.57895,0.0025800000000000003,0.0021,0.00212,0.0,0.01338,0.0,0.006659999999999999,0.0,0.0,0.0,1.88235,0.77403,0.0,0.0,0.0,0.11765,0.41176,8.31662,68.67231,0.0,0.04414,0.0,4428.037829999998,0.46323,0.0101,0.40639,7.83161,10.87166,0.92194,0.52358,0.44025,0.0884,4.0526300000000015,4.0526300000000015,0.00064
576,IND,2015.0,2015-0504,325.0,1000.0,1800000.0,,1801000.0,2200000.0,0.0,1,4309,1.0,24.0,1,2550890.0,331.0,1388.92,3548989.0,460.0,1932.37,195043344384.0,0.0,22.7916,68.0,25460.0,7128.65938,12.0,15.0,140.0,2006.0,267.0,7013.533509999998,53641.5499,139.74445,6.3553,13.47492,425858830.53275,0.00555,0.07708999999999999,0.00551,0.00035,0.04036,0.00394,0.04399,0.0,0.06587,0.19653,73.58381999999997,20.60306,0.03468,0.04335,0.40462,5.79769,0.77168,20.27033,155.03338,0.40389,0.01837,0.03894,7243.533840000001,0.70357,0.00939,0.49952,25.775170000000006,4.08321,0.31497,0.49853,0.24368,0.0602,87.5817,7.0087100000000015,2e-05
577,CHN,2006.0,2006-0371,20.0,,2400.0,,2400.0,,0.0,1,2931,17.0,29.0,1,0.0,0.0,0.0,7.0,0.0,2.46,1032638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.95139,0.0,0.0,0.0,60743.41176,0.0,0.0,0.0,0.0,0.00223,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559460000000001,0.0,0.0,0.0,4964.08226,0.6274,2e-05,0.00035,5241.1589,179.04343,14.88989,0.4688100000000001,0.27369,0.04864,22.88889,14.38889,0.0
578,USA,2013.0,2013-0510,4.0,,4800.0,,4800.0,,0.0,1,4101,21.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29769248.0,0.0,0.0,0.0,82.0,12.07295,0.0,0.0,0.0,0.0,0.0,16.46494,343.75993,0.1362,0.0,0.0,29769248.0,0.0,0.03142,0.0,0.0,0.0386,0.00065,0.02183,0.0,0.0,0.0,41.0,6.03647,0.0,0.0,0.0,0.0,0.0,8.23247,171.87996,0.0681,0.0,0.0,47941.14453,0.90356,0.0,0.31507,32.10938,5.5625,0.41625,0.45833,0.22917,0.1875,500.0,67.0,0.00036
579,THA,2014.0,2014-0522,15.0,8.0,18880.0,,18888.0,,0.0,1,4216,8.0,12.0,1,323184.0,92.0,484.81,293870.0,83.0,440.84,35479367680.0,0.0,0.83226,1.0,1603.0,559.87109,2.0,29.0,22.0,85.0,161.0,2140.85225,20311.53407,194.02842,8.16814,3.1265400000000003,127623624.7482,0.00293,0.008409999999999999,0.00045,0.00037,0.02134,0.008159999999999999,0.0128,0.0,0.00372,0.00446,7.15625,2.49942,0.00893,0.12946,0.09821,0.37946,0.71875,9.55738,90.67649,0.8662,0.03646,0.01396,11539.92086,0.73666,0.007909999999999999,0.22579,12.14361,13.401129999999998,1.07307,,,,8.99288,8.99288,0.00028
580,PHL,2008.0,2008-0608,,,39530.0,,39530.0,,0.0,1,3339,11.0,1.0,1,271435.0,581.0,1138.44,335637.0,718.0,1407.71,8606397440.0,0.0,0.30416,319.0,552.0,153.58127,14.0,26.0,4.0,76.0,131.0,251.62536,3442.86257,0.0,2.66368,0.21946,478133191.11111,0.015619999999999997,0.04629,0.01066,0.01261,0.06127000000000001,2e-05,0.04583,0.0,0.0234,24.53846,42.46154,11.81394,1.07692,2.0,0.30769,5.84615,10.07692,19.3558,264.83558,0.0,0.2049,0.016880000000000003,4779.4375,0.73788,0.04555,0.35973,12.41408,3.44794,0.21339,0.49379,0.3134,0.05138,6.33333,6.33333,0.00013000000000000002
581,IDN,2008.0,2008-0108,3.0,,12000.0,,12000.0,,0.0,1,3280,2.0,33.0,2,1833249.0,447.0,1367.77,2755784.0,673.0,2056.06,331463950336.0,16.38738,5.3707699999999985,20.0,4405.0,1544.73791,1.0,362.0,140.0,234.0,192.0,3754.85621,69578.33265,10.16327,8.45658,1.91075,1205323455.7672696,0.00348,0.0236,0.00306,0.00381,0.050460000000000005,0.0007599999999999999,0.02858,0.08073,0.02646,0.09852,21.69951,7.60955,0.00493,1.78325,0.68966,1.15271,0.94581,18.49683,342.75041,0.05007,0.04166,0.00941,6705.36818,0.65556,0.02813,0.28799,35.87698,7.8330600000000015,0.64245,0.50442,0.2982,0.07343,67.36111,12.23611,0.00027
582,HTI,2012.0,2012-0114,9.0,,11000.0,,11000.0,,0.0,1,3915,4.0,18.0,1,251020.0,839.0,8926.84,72128.0,241.0,2565.03,1102118144.0,0.0,0.0,68.0,1.0,3.09516,0.0,34.0,3.0,98.0,41.0,68.72246,1267.77304,0.00119,0.04989,0.0,30614392.88889,0.00015,0.00032,0.0023,0.00289,0.01169,0.0,0.00598,0.0,0.0,2.9565200000000003,0.04348,0.13457,0.0,1.47826,0.13043,4.26087,1.7826099999999998,2.98793,55.12057,5e-05,0.00217,0.0,1584.89138,0.483,0.0082,0.19957,16.1135,30.14528,2.72452,0.53175,0.39315,0.0927,0.0,0.0,0.00025
583,PAK,2014.0,2014-0343,255.0,673.0,2530000.0,,2530673.0,2000000.0,0.0,1,4179,8.0,40.0,1,2023094.0,213.0,746.29,2838449.0,300.0,1047.07,56823590912.0,0.0,19.70814,63.0,5241.0,1722.2201100000002,0.0,4.0,51.0,87.0,17.0,3104.13736,14850.96617,0.0154,0.71036,2.00218,90053234.40887,0.00037,0.01254,0.00013000000000000002,2e-05,0.0098,0.0,0.007140000000000001,0.0,0.03965,0.12675999999999998,10.54527,3.4652300000000005,0.0,0.00805,0.10262,0.17505,0.034210000000000004,6.24575,29.881220000000006,3e-05,0.00143,0.00403,4660.34746,0.57353,0.0107,0.4902,1100.6317800000004,55.2518,4.53251,0.48858,0.35481,0.04658,6.6038,6.24564,0.0
584,HUN,2002.0,2002-0506,,,1430.0,,1430.0,30000.0,0.0,1,2024,1.0,21.0,1,114550.0,311.0,1887.08,125297.0,340.0,2064.12,27312367616.0,6.03351,0.93717,11718.0,1520.0,448.76027,62.0,146.0,195.0,84.0,359.0,660.34958,6943.72374,0.14685,2.46901,0.66468,1050475677.53846,0.02842,0.18566,0.02077,0.03634,0.09614,0.01819,0.13517,0.27425,0.0426,532.63636,69.09091,20.39819,2.81818,6.636360000000002,8.86364,3.81818,16.318179999999998,30.01589,315.62381,0.006670000000000001,0.11223,0.03021,18596.21755,0.80676,0.03674,0.43749,103.57762,13.09256,1.12449,0.51752,0.15305,0.16727999999999998,100.0,36.5,0.00036
585,SOM,2003.0,2003-0204,,,,,,,0.0,1,2224,1.0,16.0,1,200409.0,325.0,4983.23,17724.0,28.0,440.71,148103392.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,0.0,212.81329,3120.10465,0.0021100000000000003,0.01047,0.38124,1742392.8470599996,0.00015,0.0,2e-05,0.0006,0.006529999999999999,0.0,0.00191,0.0,0.0,0.0,0.0,0.0,0.0,0.2561,0.0,0.04878,0.0,2.59528,38.05006,3e-05,0.00013000000000000002,0.00465,470.55,0.31025,0.00146,0.09068,18.37297,8.8542,0.74259,0.52384,0.49894,0.06934,1.19101,1.19101,7e-05
586,HRV,2010.0,2010-0619,,,810.0,,810.0,,0.0,1,3756,9.0,14.0,1,7593.0,51.0,459.44,9620.0,65.0,582.09,1121006720.0,0.25888,0.0,24.0,326.0,121.71788,0.0,1.0,1.0,2.0,6.0,221.32288,810.54353,0.0,0.0324,0.0,112100672.0,0.00043,0.04138,0.0003,0.00024,0.03678,0.0,0.02499,0.02589,0.0,2.4,32.6,12.17179,0.0,0.1,0.1,0.2,0.6,22.13229,81.05435,0.0,0.00324,0.0,18407.25625,0.7789,0.00334,0.16241,41.36402,52.10938,4.4934,0.50312,0.17314000000000002,0.15704,121.7,25.7,0.00027
587,MOZ,2003.0,2003-0233,2.0,,15000.0,,15000.0,,0.0,1,2178,2.0,11.0,2,29228.0,321.0,2820.02,24721.0,271.0,2385.17,335164608.0,0.0,0.0,0.0,178.0,43.34257,2.0,3.0,1.0,4.0,2.0,45.09786,1139.5743,0.00509,0.28126,0.36602,23940329.14286,0.0032600000000000003,0.01561,0.00035,0.00197,0.021730000000000003,3e-05,0.0172,0.0,0.0,0.0,19.77778,4.8158400000000015,0.22222,0.33333,0.11111,0.44444,0.22222,5.01087,126.61937,0.00057,0.03125,0.04067,965.10561,0.332,0.006509999999999999,0.02273,4.4855800000000015,3.6092,0.2803,0.49295,0.40275,0.02078,12.85714,1.28571,0.00016
588,KEN,2007.0,2007-0177,2.0,1.0,650.0,,651.0,,0.0,1,3078,10.0,30.0,1,132393.0,184.0,2169.56,177248.0,247.0,2904.61,4385246208.0,0.0,0.0,1.0,415.0,124.92694,1.0,19.0,2.0,34.0,15.0,163.99328,3255.17857,0.48791,0.40301,0.12978,60906197.33333001,0.00117,0.007490000000000002,0.00045,0.00088,0.01032,8e-05,0.0066,0.0,0.0,0.01695,7.0339,2.11741,0.01695,0.32203000000000004,0.0339,0.57627,0.25424,2.77955,55.17252,0.00827,0.00683,0.0022,3529.8676200000004,0.50063,0.0035700000000000007,0.11092,4.84768,6.79609,0.5625399999999999,0.4995600000000001,0.44748,0.08066,1.18421,1.18421,0.00047
589,BOL,2006.0,2006-0039,25.0,21.0,126075.0,,126096.0,35000.0,0.0,1,2786,24.0,82.0,1,3487.0,1.0,17.94,9384.0,5.0,48.27,3462310912.0,0.0,0.0,66.0,1129.0,507.41261,23.0,57.0,0.0,35.0,37.0,888.3477300000002,9773.08247,0.03724,1.05404,0.29037,9332374.42588,0.00025,0.00485,0.00011,0.00094,0.00665,3e-05,0.00388,0.0,0.0,0.2037,3.48457,1.56609,0.07099,0.17593,0.0,0.10802,0.1142,2.74181,30.16383,0.00011,0.00325,0.0009,5624.82749,0.6281899999999999,0.00164,0.02017,1607.64956,58.3547,4.80707,0.47398,0.35762,0.05701000000000001,6.45822,6.45822,0.00039
590,BGR,2010.0,2010-0619,,,90.0,,90.0,,0.0,1,3756,9.0,14.0,1,39729.0,47.0,857.39,24974.0,30.0,538.96,4100971776.0,0.0,0.00019,980.0,1772.0,616.3840799999998,5.0,10.0,11.0,23.0,27.0,556.76907,8377.99812,0.31966999999999995,0.94731,0.11261,27523300.51007,0.00113,0.01969,0.00024,0.00049,0.013919999999999998,3e-05,0.01162,0.0,0.0,7.9032300000000015,14.29032,4.97084,0.04032,0.08065,0.08871,0.18548,0.21774,4.4900699999999985,67.5645,0.0025800000000000003,0.007640000000000002,0.00091,10429.26091,0.82152,0.00775,0.19537,893.9599699999999,106.10125,9.06601,0.50743,0.11573,0.24008,17.84564,17.84564,0.00111
591,CAN,2004.0,2004-0146,,,1000.0,,1000.0,,0.0,1,2462,25.0,14.0,1,170405.0,2.0,11.32,172687.0,2.0,11.47,37122818048.0,0.0,0.0178,2762.0,11361.0,7235.37273,15.0,298.0,22.0,65.0,59.0,7161.10864,62808.10099,9.4453,9.77138,1.73437,16752174.20939,0.00046,0.0121,8e-05,0.00048,0.01181,5e-05,0.0079,0.0,1e-05,1.6295,6.70265,4.26866,0.00885,0.17581,0.012980000000000002,0.03835,0.03481,4.22484,37.05493,0.00557,0.00576,0.00102,33778.52708,0.8648600000000001,0.00063,0.35993,294.5551700000001,3.31869,0.25115,,,,99.9648,47.00722,0.00021
592,ZAF,2006.0,2006-0181,6.0,,4160.0,,4160.0,71000.0,0.0,1,2825,23.0,4.0,1,12986.0,7.0,50.58,11484.0,7.0,44.73,5826167808.0,0.0,0.0,16.0,1581.0,864.19585,4.0,7.0,7.0,15.0,10.0,538.16403,8248.33497,10.29416,0.34268000000000004,1.1364299999999998,27743656.228570007,0.00132,0.01398,9e-05,0.00025,0.01011,0.00055,0.00851,0.0,0.0,0.08889,8.78333,4.80109,0.02222,0.03889,0.03889,0.08333,0.055560000000000005,2.9898,45.82408,0.05719,0.0019,0.0063100000000000005,13290.02619,0.56697,0.00253,0.31207,1334.51415,4.0255800000000015,0.33602,0.43065,0.2897,0.04798,100.0,16.95714,7e-05
593,UGA,2007.0,2007-0408,29.0,,435070.0,282975.0,718045.0,71.0,0.0,2,"[3146, 3170]",8.5,72.5,2,193236.0,48.0,95.6,152368.0,38.0,75.38,1755579904.0,0.0,0.0,0.0,121.0,29.24353,0.0,2.0,32.0,9.0,3.0,234.19251,6769.4859700000015,0.05433,0.24566,0.0,8359904.304760002,0.00012,0.0006799999999999999,0.00012,3e-05,0.01005,0.0,0.00282,0.0,0.0,0.0,0.70349,0.17002,0.0,0.01163,0.18605,0.05233,0.01744,1.36158,39.35748,0.00032,0.00143,0.0,1404.39539,0.45303,0.00283,0.35995,992.85669,3.10382,0.26563000000000003,0.51386,0.47908,0.02872,1.90476,1.90476,0.00028
594,ETH,2008.0,2008-0386,5.0,,91764.0,,91764.0,,0.0,1,3367,12.0,8.0,1,527.0,9.0,39.64,606.0,10.0,45.58,30264842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.26883,385.48224,0.0,0.00213,0.0,2328064.76923,1e-05,0.0,3e-05,0.0,0.004520000000000001,0.0,0.00113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692,0.0,0.94376,29.65248,0.0,0.00016,0.0,1101.17157,0.39468,7e-05,0.00499,435.28399,3.52522,0.29064,0.48881,0.42809,0.01324,2.0,2.0,0.00035
595,TWN,2005.0,2005-0396,16.0,,2700.0,,2700.0,62000.0,0.0,1,2669,5.0,6.0,1,74746.0,349.0,2203.27,160702.0,750.0,4736.97,68651319296.0,4.15986,2.76228,10.0,1389.0,303.85646,2.0,6.0,36.0,40.0,89.0,827.33192,8468.79723,0.56626,7.862660000000001,6.38592,2984839969.3913,0.04414,0.0634,0.01,0.00137,0.08388999999999999,0.00067,0.06848,0.20799,0.13810999999999998,0.5,69.45,15.19282,0.1,0.3,1.8,2.0,4.45,41.3666,423.43986,0.02831,0.39313,0.3193,27211.88587,0.78784,0.04055,0.10182,3.89136,7.0163600000000015,0.58646,0.49744,0.16848,0.13358,104.34783,95.30435,0.00018
596,IND,2003.0,2003-0283,142.0,,4550000.0,,4550000.0,,0.0,2,"[2248, 2257]",9.0,67.5,2,29322814.0,422.0,1141.14,42528188.0,612.0,1655.05,318244192256.0,0.6887,4.05887,212.0,84997.0,26621.75561,37.0,57.0,220.0,1692.0,108.0,18642.80988,124582.60148,35.87192,5.19338,18.551170000000006,136997069.41713,0.0007700000000000001,0.054360000000000006,0.00084,0.00023,0.02437,0.0002,0.02697,0.0004,0.00234,0.12212,48.96141,15.33511,0.02131,0.03283,0.12673,0.97465,0.06221,10.73895,71.76417,0.02066,0.00299,0.01069,1949.47783,0.47589,0.01225,0.55766,51.92461,3.69679,0.26199,0.48277,0.35759,0.04576,96.11264,8.23302,3e-05
597,IND,2002.0,2002-0490,33.0,50.0,,,50.0,20000.0,0.0,1,2041,9.0,18.0,2,151985.0,314.0,894.55,213548.0,441.0,1256.9,1479675392.0,0.0,0.0,0.0,105.0,30.45846,0.0,0.0,3.0,13.0,1.0,189.42127,821.3263,0.0,0.10081,0.59522,87039728.94118,0.0016699999999999998,0.00743,0.00085,0.0,0.01754,0.0,0.00783,0.0,0.0,0.0,7.0,2.03056,0.0,0.0,0.2,0.86667,0.06667000000000001,12.62808,54.75509,0.0,0.00672,0.03968,1993.27895,0.505,0.00536,0.16614,773.63055,6.06018,0.44982,0.50079,0.30891,0.04933,100.0,6.0,7e-05
598,PER,2008.0,2008-0064,40.0,12.0,450000.0,,450012.0,,0.0,2,"[3263, 3267]",2.5,92.5,2,460861.0,21.0,87.17,312845.0,14.0,59.17,58627354624.0,0.0,1.80436,888.0,5740.0,2485.50783,47.0,64.0,906.0,168.0,1372.0,8486.5915,38758.08526,69.32523,9.63567,3.78826,27798650.84116,0.0006,0.00442,0.0007099999999999999,0.00027,0.00687,0.00037,0.004,0.0,0.00101,0.49498,3.19955,1.38546,0.0262,0.03567,0.50502,0.09365,0.76477,4.73054,21.60428,0.03864,0.005370000000000001,0.0021100000000000003,7767.88383,0.70506,0.0025,0.03151,832.17206,26.42694,2.24529,0.48009,0.39737,0.05696,15.71008,15.71008,0.0005099999999999999
599,VNM,2003.0,"2003-0505,2003-0557",113.0,63.0,401880.0,13880.0,415823.0,67000.0,,1,2368,16.0,7.0,3,335251.0,424.5,2752.94,236413.0,283.5,1844.2,4654916096.0,0.0,0.0087,93.0,1081.0,407.07851,0.0,0.0,7.0,29.0,47.0,1273.31936,17978.83731,2.88278,0.71706,0.16841,51820027.623935,0.0008550000000000001,0.014889999999999999,0.000415,0.0,0.042995,0.00023,0.017255,0.0,0.00013,1.378895,11.952815,4.454975,0.0,0.0,0.070455,0.346645,0.480195,15.290570000000002,212.01905,0.024375,0.008409999999999999,0.002385,1587.63265,0.601,0.0035650000000000005,0.133575,7.63232,11.39189,0.94262,0.5314099999999999,0.29756,0.122395,8.973625,8.973625,0.00016
600,MWI,2002.0,"2002-0808,2003-0020",16.0,0.0,264840.0,0.0,264840.0,0.0,,1,2119,10.0,47.0,3,191745.0,7.0,9.71,134277.0,5.0,6.77,946852224.0,0.0,0.0,3.0,1707.0,372.0846,0.0,6.0,0.0,22.0,8.0,640.35064,15138.28909,0.00286,0.24415,0.00536,2006198.48082,4e-05,0.00365,7.000000000000001e-05,5e-05,0.007835,0.0,0.0033350000000000003,0.0,0.0,0.01032,3.970345,0.877345,0.0,0.02064,0.0,0.073875,0.013030000000000002,1.8133400000000002,51.24103000000001,5e-06,0.0005,4e-05,830.50053,0.37221,0.00209,0.206795,489.76842999999997,1.0232800000000002,0.08601500000000001,0.5149900000000001,0.48402999999999996,0.046555,3.439945,2.0350900000000003,1.5000000000000002e-05
601,IND,2006.0,"2006-0262,2006-0265",62.0,0.0,504000.0,0.0,504000.0,0.0,,1,2859,6.0,6.0,3,0.0,0.0,0.0,216.0,15.0,52.57,34145248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17072624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3258.23193,0.546,0.0011,0.14498,93.13393,4.07589,0.30049000000000003,0.49193,0.28729,0.05345,100.0,6.0,7e-05
602,AFG,2007.0,"2007-0178,2007-0185",33.0,0.0,2630.0,965.0,3595.0,0.0,,1,3061,12.0,11.0,3,16442.0,17.0,196.53500000000003,21871.0,20.0,233.01500000000001,824543744.0,0.0,8e-05,0.0,76.0,28.47667,4.0,2.0,42.0,26.0,6.0,751.4370200000002,3294.79092,0.0,0.10955,0.0,2646410.0036250004,3e-05,0.00048499999999999997,5.5e-05,0.000135,0.005115,0.0,0.001495,0.0,0.0,0.0,0.330435,0.159155,0.01739,0.00352,0.07394500000000001,0.058820000000000004,0.010565,1.86627,12.95087,0.0,0.000415,0.0,1373.66723,0.44637,0.00102,0.11701999999999999,2369.58553,129.26339000000002,10.88425,0.487935,0.477485,0.02257,2.029915,2.029915,0.0
603,IND,2001.0,"2001-0502,2001-0465,2001-0515",168.0,36.0,7400000.0,0.0,7400036.0,26000.0,,1,1789,12.0,22.0,3,738592.0,2398.3333333333335,14170.796666666669,1225340.0,3903.0,22930.27,55939911680.0,0.1294,1.12224,55.0,6619.0,2138.50329,21.0,43.0,25.0,601.0,78.0,1308.1922,8764.738229999999,0.06421,4.12979,5.42694,2118839220.1258366,0.021233333333333337,0.09928333333333333,0.017949999999999997,0.010203333333333333,0.09829666666666666,0.00010333333333333333,0.08224333333333335,0.0047933333333333335,0.041563333333333334,2.0682333333333336,99.34337333333333,25.558139999999998,0.8797000000000001,1.5925933333333333,0.9398166666666666,22.679986666666668,2.88889,31.556566666666658,356.4991033333333,0.0024,0.15312,0.20199666666666663,2647.3056866666666,0.50704,0.06605333333333334,0.6385766666666667,106.48062333333333,3.3839833333333327,0.23260333333333336,0.47337333333333337,0.35606333333333334,0.04385666666666666,100.0,10.666666666666666,1.3333333333333335e-05
604,MNE,2010.0,"2010-0594,2010-0619",0.0,0.0,6350.0,0.0,6350.0,0.0,,1,3756,15.5,14.0,3,9376.0,25.5,132.085,23726.0,30.5,113.305,1337980160.0,1.7811099999999995,0.0034200000000000003,32.0,786.0,426.45244,1.0,6.0,7.0,24.0,48.0,252.83944,3273.8800100000008,0.00388,0.31097,0.22067,34952213.74163,0.0006900000000000001,0.031445,0.000545,0.000485,0.02243,0.0,0.0178,0.026195,8e-05,1.184875,21.677875,10.167119999999999,0.014705,0.159665,0.15056,0.42437,0.8725449999999999,6.825699999999999,86.79522,0.0001,0.005115,0.0033100000000000004,13389.422610000001,0.7898700000000001,0.007285,0.14674,456.48646,55.31884,4.79988,0.5072099999999999,0.18703,0.1272,9.772325,9.772325,0.0005200000000000001
605,IND,2003.0,"2003-0387,2003-0719,2003-0720",206.0,45.0,10000.0,4500.0,14545.0,0.0,,1,2279,13.333333333333334,48.0,3,298700.0,4.0,6.716666666666666,1019270.0,22.666666666666668,165.77333333333334,4809702400.0,0.0,15.99298,0.0,9379.0,2028.17482,0.0,1.0,3.0,53.0,2.0,996.07474,3154.26675,0.51117,0.07449,0.05087,4871522.609923334,0.00012,0.009936666666666667,0.00026333333333333336,0.00012,0.002606666666666667,3.3333333333333337e-06,0.004403333333333333,0.0,0.01591333333333333,0.0,10.614389999999998,2.3319766666666664,0.0,0.05128,0.054266666666666664,0.41171,0.10356333333333333,1.7222600000000001,5.08692,0.0005099999999999999,0.0005533333333333333,0.00265,4098.781396666666,0.6809533333333334,0.0007933333333333334,0.11080333333333335,3236.3090800000004,108.01860333333333,9.225153333333333,0.4807166666666667,0.27966,0.05531,96.83523000000001,7.170843333333333,2e-05
